kabupaten/kota,kecamatan,sekolah,rombel,sekolah_id,npsn,bentuk_pendidikan,status_sekolah,akreditasi,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
Kab. Blitar,Kec. Kesamben,SLB MARSUDI UTOMO KESAMBEN,19,30B66CBB-8C18-E111-B753-0F3C94A2D92C,20549288,SLB,Swasta,B,11,0,0,0,0,0,0,0,0,2,8,1,1,3,1,0,1,3,1,8,3,2,2,6,0,1,6,5,1,11,3,3,5,7,4,3,4,0,0,15,10,2,83,52,31,7,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Selopuro,SLB JATIWIRATAMA,12,505B6FBB-8C18-E111-8219-E71B56DF8FEB,20549287,SLB,Swasta,B,5,0,0,0,0,0,0,0,0,1,4,1,0,1,0,1,4,3,0,2,0,3,1,1,1,3,1,6,3,0,1,4,0,1,2,1,1,0,0,7,5,1,40,26,14,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Srengat,SLB - B NGUDI HAYU,12,E0F6B215-54BF-E111-96C4-EF3EBE0F0B71,20549314,SLB,Swasta,B,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2,4,1,1,1,2,1,0,0,0,5,2,2,1,1,1,1,1,0,0,0,0,3,3,1,27,15,12,4,4,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Srengat,SLB-C.D NGUDI HAYU,19,E0BA6FBB-8C18-E111-B3DD-D155381BD573,20549314,SLB,Swasta,A,7,0,0,1,0,0,0,0,0,3,5,0,1,3,1,2,2,5,3,2,3,2,3,1,2,4,5,4,5,3,4,5,2,1,3,8,4,0,0,5,8,1,77,40,37,6,6,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Talun,SLB NEGERI TALUN KABUPATEN BLITAR,24,406EB893-54BF-E111-90C9-5DCEE2D5829B,20549292,SLB,Negeri,A,18,0,0,0,0,1,1,1,0,5,16,5,4,9,2,4,2,5,2,5,2,0,2,2,4,3,3,8,2,6,5,6,3,4,7,4,3,0,0,12,21,9,100,60,40,13,13,2,2,0,1,1,1,1,1,2,2,1,1,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,16,16,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Wates,SLB SANTA THERESIA,17,20436FBB-8C18-E111-A916-412C7962E8F1,20549930,SLB,Swasta,B,4,0,0,0,0,0,0,0,0,2,2,0,1,2,0,4,1,3,0,2,0,7,1,3,0,1,1,5,2,0,3,2,6,1,1,0,0,0,0,22,4,1,45,30,15,5,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Blitar,Kec. Wlingi,SLB SARI WIYATA,24,50F86DBB-8C18-E111-B5F4-37555A0CB4CD,20549291,SLB,Swasta,A,8,0,0,0,0,0,0,0,0,4,4,3,1,1,0,3,3,3,5,8,2,3,5,1,1,0,6,5,3,3,0,3,2,4,1,0,1,0,0,14,8,4,63,34,29,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Baureno,SLB NEGERI GUNUNGSARI BOJONEGORO,14,C02206F1-8B18-E111-8A41-4BA15221711A,20504473,SLB,Negeri,B,11,0,0,0,0,0,1,0,0,2,11,1,2,9,3,5,2,5,2,5,2,5,1,2,6,5,4,4,4,3,1,4,3,5,0,1,2,0,0,11,13,3,91,58,33,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Bojonegoro,SLB NEGERI SUMBANG BOJONEGORO,18,3058F4F0-8B18-E111-BDB3-953FDF4AB84F,20504319,SLB,Negeri,B,18,1,0,0,0,0,1,0,0,4,14,1,3,4,4,10,3,6,6,6,3,1,1,2,1,4,3,4,2,8,5,2,3,5,2,2,3,0,0,3,18,4,98,57,41,11,11,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,11,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Bojonegoro,SLB PUTRA HARAPAN BOJONEGORO,46,E002D7F5-8B18-E111-AF76-E567B5B68ED9,20504319,SLB,Negeri,A,4,4,0,1,0,0,2,3,0,6,10,1,1,5,0,3,1,9,2,6,4,5,5,2,4,8,8,8,7,10,6,13,7,5,6,8,5,0,0,21,16,2,137,82,55,15,15,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5,5,2,2,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Kalitidu,SLB PGRI KALITIDU,19,400F6237-05C1-E111-9842-F1763C5E3C1D,20547825,SLB,Swasta,B,5,0,1,1,0,2,1,1,0,3,8,1,1,2,1,2,1,4,3,0,2,1,2,5,1,7,3,6,1,5,2,8,5,9,4,5,1,0,0,11,11,2,80,54,26,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Kanor,SLB NEGERI TAMBAHREJO BOJONEGORO,14,805514F1-8B18-E111-966B-7BD7EF8B0DA9,20504490,SLB,Negeri,B,8,0,0,1,0,0,1,1,0,2,11,1,1,4,1,1,3,3,1,3,2,5,2,3,2,2,2,3,2,3,1,1,1,3,5,3,2,0,0,5,13,2,61,37,24,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Kapas,SLB TUT WURI HANDAYANI KAPAS,14,702FDEF5-8B18-E111-B55A-59F05F8A49FD,20504492,SLB,Swasta,B,8,0,1,1,0,0,1,1,0,1,11,1,0,7,1,4,1,4,2,5,2,3,1,3,3,5,1,4,5,9,2,8,3,5,3,3,1,0,0,25,12,1,92,64,28,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Kasiman,SLB NEGERI  BATOKAN BOJONEGORO,13,60061AF1-8B18-E111-8367-CB457E8BFCCF,20504458,SLB,Negeri,B,5,0,0,1,0,0,0,1,0,2,7,1,2,1,0,1,3,0,1,2,2,2,2,5,1,3,3,2,1,5,2,6,4,1,1,5,2,0,0,7,9,3,55,33,22,4,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Kedungadem,SLBN TUMBRASANOM BOJONEGORO,13,20DC0DF1-8B18-E111-B0F7-534E06049410,20504491,SLB,Negeri,B,7,1,1,1,0,1,1,1,1,1,8,0,1,3,1,2,2,2,2,4,1,3,2,2,5,2,3,2,2,4,1,1,2,3,2,0,2,0,0,11,9,1,64,33,31,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,13,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Kepohbaru,SLB WIDYADHARI BOJONEGORO,13,C3599794-4477-4E49-92AD-CFBA92AF3FDE,70040055,SLB,Swasta,B,9,0,0,0,0,0,0,0,0,4,5,0,1,1,1,1,1,0,0,0,1,1,0,0,1,4,0,5,1,5,1,1,1,1,3,2,0,0,0,9,9,1,36,25,11,5,5,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Ngraho,SLB NEGERI KALIREJO BOJONEGORO,13,507223F1-8B18-E111-B62D-27D3425697F6,20504474,SLB,Negeri,B,11,0,0,0,0,0,1,0,0,3,8,1,2,7,2,4,2,5,2,5,2,0,0,2,4,2,2,1,4,4,4,1,1,6,0,1,2,0,0,14,11,3,64,39,25,6,6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,6,6,1,1,0,0,1,1,1,1,0,0,0,0,4,11,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Padangan,SLB MUHAMMADIYAH PADANGAN,12,305BD9F5-8B18-E111-8634-BBDFE4E072E9,20504475,SLB,Swasta,B,5,4,1,2,0,4,4,1,3,3,6,0,1,3,1,9,3,7,3,3,1,3,4,1,1,3,1,4,4,3,2,5,4,6,0,1,1,0,0,8,9,1,73,48,25,3,3,1,1,0,0,1,1,1,1,1,1,0,0,1,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,2,2,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Sugihwaras,SLB NEGERI SUGIHWARAS BOJONEGORO,13,30B8FEF0-8B18-E111-8A26-5F494A4E3760,20504450,SLB,Negeri,B,6,0,0,0,0,0,1,0,0,4,3,2,2,2,2,2,5,1,0,3,1,3,2,2,4,1,4,4,0,4,3,2,3,3,0,3,2,0,0,5,7,4,64,36,28,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,
Kab. Bojonegoro,Kec. Sumberrejo,SLB PKK SUMBERREJO,15,401A1930-02C1-E111-97A0-09FE409D2C0D,20504494,SLB,Swasta,A,10,0,0,0,0,0,0,0,0,4,6,2,4,0,3,2,5,4,4,10,8,7,6,0,1,3,1,11,10,1,3,20,9,0,1,0,0,0,0,6,10,6,109,58,51,4,4,1,1,1,1,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Bondowoso,Kec. Bondowoso,SDLBN BADEAN,13,70D38AB7-8C18-E111-BB46-91E694F3BF8E,20522405,SLB,Negeri,B,13,0,0,0,0,0,1,13,0,3,11,2,3,5,7,10,8,6,7,8,5,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,5,73,39,34,8,7,1,0,0,0,0,0,1,1,1,1,1,1,1,0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Bondowoso,Kec. Bondowoso,SMALB NEGERI BONDOWOSO,8,C3638A99-7C78-4716-A4B4-68A577FE8FD6,20522405,SLB,Negeri,B,2,1,1,0,0,0,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,9,3,2,1,0,0,11,3,6,25,18,7,9,9,1,1,0,0,0,0,1,1,1,1,1,1,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,11,11,,,,,,,,,,,,,,,,,
Kab. Bondowoso,Kec. Bondowoso,SMPLB NEGERI BONDOWOSO,5,7E263A79-41AD-47CE-AF2B-A41797F8377B,20522405,SLB,Negeri,B,5,0,0,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,7,13,1,0,0,0,0,0,0,0,0,5,5,4,49,35,14,12,12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Bondowoso,Kec. Bondowoso,TKLB NEGERI BONDOWOSO,4,AF4832F5-A6B9-42A4-B5E1-E514FA229A1F,20522405,SLB,Negeri,Belum Akreditasi,4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,11,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Bondowoso,Kec. Tapen,SLB NEGERI CINDOGO,12,A07CACB7-8C18-E111-9801-6BBBFAEB2918,20522406,SLB,Negeri,B,12,0,0,0,0,0,1,2,0,5,7,1,1,4,3,5,5,2,1,2,0,2,2,1,0,4,3,3,1,2,2,1,0,3,2,1,3,0,0,7,12,2,52,30,22,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Cerme,SLBN CERME,20,00184CF0-8B18-E111-AD3D-7F23B77D6C0B,20501095,SLB,Negeri,A,14,1,0,0,0,0,2,1,0,5,11,1,1,4,6,9,4,9,6,7,4,5,4,4,4,8,7,7,5,8,3,10,6,11,6,4,4,0,0,10,16,2,145,86,59,15,15,1,1,1,1,0,0,1,1,2,2,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Driyorejo,SLB AUTIS HARAPAN BANGSA,8,70A64DAF-A69F-4071-A577-93DB23A39B82,69849614,SLB,Swasta,C,5,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,1,2,2,1,1,0,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,0,4,6,1,18,10,8,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Driyorejo,SLB HARAPAN MULYA,11,A02FFFF2-8B18-E111-AB1A-7DF34FB8F0AA,69849614,SLB,Swasta,B,6,0,0,0,0,0,0,0,0,3,2,0,1,2,0,3,0,4,2,4,4,3,1,1,0,4,0,7,2,5,1,3,0,0,0,1,1,0,0,2,5,1,48,37,11,8,8,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Dukun,SLB AL-IKHLAS GRESIK,10,A242214C-22C7-4314-A7EA-FAF2F30A4B26,70042942,SLB,Swasta,C,7,0,0,0,0,0,0,0,0,0,5,0,1,3,3,8,5,5,1,9,5,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,2,5,1,58,37,21,9,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Kebomas,SLB KEMALA BHAYANGKARI 2 GRESIK,31,80E2D6F5-8B18-E111-991C-E5BC7D080A2D,20536980,SLB,Swasta,A,17,2,1,3,0,0,1,1,0,1,26,1,1,6,7,5,6,12,8,11,7,2,3,9,3,10,5,14,4,5,7,5,6,4,2,9,2,0,0,10,27,2,154,94,60,29,29,1,1,0,0,0,0,1,1,1,1,2,2,1,1,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Manyar,SLB AL FALAH,21,20B8D9F5-8B18-E111-A43C-2BFD654A25C2,20536981,SLB,Swasta,B,13,0,0,0,0,0,0,4,0,3,13,1,0,4,3,8,3,4,4,7,7,4,2,2,1,6,3,11,2,7,5,4,5,4,4,7,3,0,0,8,16,1,110,68,42,17,17,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Sidayu,SLBS MUHAMMADIYAH,12,8084DBF5-8B18-E111-9DED-356F0266062D,20536983,SLB,Swasta,B,12,0,0,0,0,0,0,1,0,0,14,2,1,0,1,0,1,1,1,5,3,2,0,5,1,4,0,2,2,4,2,5,0,6,4,3,2,0,0,3,14,3,54,37,17,11,11,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,1,1,0,0,5,5,,,,,,,,,,,,,,,,,
Kab. Gresik,Kec. Ujung Pangkah,SLB DHARMA WANITA,13,60D1FDF2-8B18-E111-9102-51DEB3F240DE,20500216,SLB,Swasta,B,5,0,0,1,0,0,0,2,0,2,5,0,1,2,3,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,0,3,2,1,0,0,0,9,7,1,34,21,13,8,8,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Balung,SLB ABC BALUNG,13,E06EB3B8-8C18-E111-8F33-231590A50FBF,20554088,SLB,Swasta,B,12,0,0,0,0,0,0,0,0,2,9,1,0,6,3,8,2,4,3,4,4,7,4,1,1,7,2,5,4,6,1,9,6,5,2,2,2,0,0,34,11,1,100,65,35,19,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Kalisat,SLB HARAPAN PELANGI,10,75AD4C52-8AFB-45F9-BE4B-351EA33D68F2,70027962,SLB,Swasta,B,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,3,2,2,1,4,2,0,0,4,2,2,3,6,3,3,5,4,1,1,1,0,0,12,2,2,51,30,21,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Kaliwates,SDLB-BCD YPAC,8,006219B8-8C18-E111-92BE-07366E278D5A,20524928,SLB,Swasta,B,8,0,0,0,0,0,0,0,0,1,6,1,1,7,2,5,0,8,2,6,5,1,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,49,35,14,10,10,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Kaliwates,SMALBS BCD YPAC,5,CAA2A85D-C240-484B-A60B-618F0B1570BC,20524928,SLB,Swasta,B,5,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,7,4,0,0,12,5,2,21,13,8,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Kaliwates,SMPLB-BCD YPAC JEMBER,6,709CC4B4-8C18-E111-A5D6-B363E558A095,20524928,SLB,Swasta,B,6,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,3,4,6,0,0,0,0,0,0,0,0,12,5,2,25,14,11,11,11,0,0,0,0,0,0,1,1,2,2,1,1,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Patrang,SLB NEGERI BRANJANGAN,49,600FDEB4-8C18-E111-9868-A9DB3D6116D5,20524122,SLB,Negeri,A,37,1,0,1,0,0,0,0,0,13,28,6,1,13,5,5,3,5,1,10,5,10,2,5,3,10,1,10,3,14,8,12,5,6,5,7,5,0,0,14,41,7,153,107,46,59,60,1,1,0,0,0,0,1,1,1,1,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Patrang,SLB NEGERI JEMBER,21,8067E1BC-E55E-E211-93EE-1167A4D39470,20524122,SLB,Negeri,A,21,0,0,0,0,0,0,1,0,5,17,7,1,7,4,16,8,12,10,5,5,5,6,7,7,7,4,5,10,9,3,6,6,5,5,3,4,0,0,24,22,8,163,90,73,22,22,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,9,9,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Semboro,SLB ABC TPA V SIDOMEKAR,12,E048AAB8-8C18-E111-81E3-9DDF48EEFE6D,20524949,SLB,Swasta,B,7,1,1,0,0,1,1,0,0,1,6,2,0,4,6,5,3,4,1,5,1,5,5,4,4,6,6,3,5,2,3,6,5,4,7,4,1,0,0,8,7,2,99,52,47,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Sukorambi,SLB STARKIDS JEMBER,16,78BAE115-3FDC-495D-94E5-1C08DF234A3E,69976794,SLB,Swasta,B,5,0,0,0,0,1,0,0,1,1,9,0,1,1,3,1,1,3,3,2,0,7,0,5,2,1,0,1,3,2,2,4,1,0,0,1,1,0,0,4,10,1,50,33,17,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,0,0,1,1,1,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,
Kab. Jember,Kec. Sumbersari,SLB-C TPA JEMBER,12,C0ADF6BE-4EFE-E111-9512-0B626483A40E,20554129,SLB,Swasta,B,9,0,0,0,0,0,0,0,0,4,4,1,1,7,2,4,2,8,3,4,2,4,1,5,5,3,3,0,7,4,2,7,2,2,2,6,4,0,0,19,8,2,89,54,35,14,14,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Diwek,SLB SABILILLAH,22,11A8A84E-BA8B-4B4E-85DA-129F1FDF46CD,69760826,SLB,Swasta,B,4,5,5,2,0,5,5,2,0,3,6,1,0,2,2,5,2,1,1,1,1,0,0,1,1,2,2,2,1,2,2,1,2,2,1,2,4,0,0,6,9,1,40,21,19,10,10,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Gudo,SLB SUNAR AJI,12,9B749798-150E-4C7C-8B7F-51AB139ED6AC,69984103,SLB,Swasta,C,3,0,0,0,0,0,0,1,0,1,2,2,2,1,0,2,0,1,0,5,0,1,0,1,3,1,3,3,1,0,2,1,3,1,0,0,1,0,0,10,3,4,30,17,13,5,5,1,1,0,0,2,2,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Jogoroto,SLB DARUL ULUM,12,6076DCF5-8B18-E111-8B56-1F9EFE82BDE6,20503606,SLB,Swasta,A,7,1,0,0,0,0,1,0,0,1,7,0,1,2,5,4,1,7,1,5,2,2,1,2,2,3,6,4,3,2,0,3,2,2,0,1,1,0,0,3,8,1,61,37,24,9,9,1,1,0,0,0,0,1,1,0,0,1,1,1,1,4,4,1,1,0,0,1,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Jombang,SLB MUHAMMADIYAH,26,,20503224,SLB,Negeri,,10,0,1,2,0,0,0,2,0,7,7,3,2,6,7,5,8,7,1,3,2,5,3,10,4,5,2,3,4,4,0,11,4,3,1,7,4,0,0,9,14,5,116,74,42,20,20,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,2,2,1,1,0,0,17,17,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Jombang,SLB NEGERI JOMBANG,24,F034FBF2-8B18-E111-8FFD-8B630529F9BF,20503224,SLB,Negeri,B,12,1,2,0,0,0,2,1,0,8,10,1,2,3,2,4,1,3,6,6,2,4,2,4,3,6,6,6,4,4,4,7,4,8,6,1,2,0,0,15,18,3,98,56,42,8,8,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,3,2,2,0,0,0,0,1,1,0,0,0,0,8,8,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Kabuh,SLB CENDEKIA,12,E03EDBF5-8B18-E111-BE72-FBF1E81F2695,20503607,SLB,Swasta,A,8,0,0,0,0,0,0,1,0,2,8,3,0,2,4,3,2,5,3,3,6,3,0,1,0,3,3,4,2,6,1,2,1,5,3,5,3,0,0,9,10,3,70,42,28,12,12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,10,10,1,1,0,0,0,0,1,1,2,2,1,1,12,12,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Kesamben,SLB PELITA BANGSA,12,90B29558-91FE-E111-A96C-E7C59A2CDF69,20539704,SLB,Swasta,B,4,0,1,0,0,0,0,0,0,1,4,2,3,2,0,1,0,1,0,1,1,3,0,3,0,1,2,1,0,2,0,2,0,1,1,1,0,0,0,13,5,5,23,19,4,4,5,1,1,0,0,0,0,1,1,2,2,1,1,1,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,26,24,,,,,,,,,,,,,,,,,
Kab. Jombang,Kec. Kesamben,SLB PELITA HATI,11,40758CDA-1235-E211-87DB-21040D6184BA,20539704,SLB,Swasta,B,6,0,0,0,0,0,0,0,0,0,6,0,5,0,0,2,0,2,0,5,1,0,1,1,0,1,2,1,0,1,1,1,2,0,3,0,2,0,0,6,6,5,26,14,12,5,6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,
